,left_WHOLE_NAME,left_UID,similarity,right_Company CIK Key,right_Company Name
7024, AVIATION CAPITAL SOLUTIONS LTD,2975953,0.63177395,1562297,"PORTAL SOLUTIONS, LLC"
7025, AGR INTERNATIONAL LIMITED,6948184,0.6466229,1513152,PORTEK INTERNATIONAL LIMITED/ADR
7026, MEED INTERNATIONAL LIMITED,51649,0.63889515,1513152,PORTEK INTERNATIONAL LIMITED/ADR
7027, I P C INTERNATIONAL LIMITED,51636,0.6044486,1513152,PORTEK INTERNATIONAL LIMITED/ADR
7028, MOBIN INTERNATIONAL LIMITED,6110168,0.6027384,1513152,PORTEK INTERNATIONAL LIMITED/ADR
7029, DANIEL,1955894,0.61569697,1238462,PORTER DANIEL J
7030, BOM ASSET MANAGEMENT LTD,2399587,0.6023058,1703658,PORTLAND HILL ASSET MANAGEMENT LTD
7031, SABITI,1268256,0.7650068,1669562,"POSABIT, INC."
7032, REY INVESTMENT COMPANY,2041729,0.6336706,732687,POTOMAC INVESTMENT COMPANY
7033, PARDIS INVESTMENT COMPANY,2041726,0.6178667,732687,POTOMAC INVESTMENT COMPANY
7034, SES INTERNATIONAL CORP,226922,0.60204786,1404016,POWER LOCK INTERNATIONAL CORP
7035, IAC INTERNATIONAL INC,232101,0.63661784,1286969,POWERS INTERNATIONAL INC
7036, ZUPPA HOLDINGS LIMITED,3712957,0.6550194,1178968,PPA HOLDINGS LLC
7037, ALEL TECHNOLOGIES LLC,5837124,0.6158434,1041178,PPA TECHNOLOGIES INC
7038, REEM PHARMACEUTICAL,3312046,0.62967,1068322,PR PHARMACEUTICALS INC
7039, IAC INTERNATIONAL INC,232101,0.67998064,1025994,PRA INTERNATIONAL INC
7040, NIA INTERNATIONAL,2436802,0.67970437,1025994,PRA INTERNATIONAL INC
7041, NIA INTERNATIONAL,2436802,0.7254461,1293243,PRA INTERNATIONAL
7042, SPI INTERNATIONAL,5644930,0.62767947,1293243,PRA INTERNATIONAL
7043, SPI INTERNATIONAL,5644929,0.62767947,1293243,PRA INTERNATIONAL
7044, SPI INTERNATIONAL,5644868,0.62767947,1293243,PRA INTERNATIONAL
7045, A T E INTERNATIONAL LTD,7302,0.60916615,1293243,PRA INTERNATIONAL
7046, U I INTERNATIONAL,34626,0.6069105,1293243,PRA INTERNATIONAL
7047, CK INTERNATIONAL LTD,3747404,0.6022953,1293243,PRA INTERNATIONAL
7048, CK INTERNATIONAL LTD,3747403,0.6022953,1293243,PRA INTERNATIONAL
7049, SES INTERNATIONAL CORP,226922,0.6011712,1293243,PRA INTERNATIONAL
7050, DANA HOLDINGS LIMITED,6592242,0.6103134,1106400,PRANA HOLDINGS LLC
7051, BOM FINANCE LTD,2399581,0.6843226,1498642,"PRE-COM FINANCE, LLC"
7052, REY INVESTMENT COMPANY,2041729,0.6127118,1464536,"PRECEDENT INVESTMENT COMPANY, LLC"
7053, BOM ASSET MANAGEMENT LTD,2399587,0.63785225,1594537,PRECEPT ASSET MANAGEMENT LTD
7054, INVESTACAST PRECISION CASTINGS LTD,51639,0.6135814,79958,PRECISION CASTPARTS CORP
7055, MAGUS HOLDING II CORP,4819888,0.61637497,1344494,PREGIS HOLDING II CORP
7056, TANCHON COMMERCIAL BANK,322194,0.63488644,1358462,PREMIER COMMERCIAL BANCORP
7057, TOVASE DEVELOPMENT CORP,5280920,0.6929293,1305105,PREMISE DEVELOPMENT CORP
7058, INTERNATIONAL INVESTMENT HOTELS HOLDINGS A.S.,5427448,0.63055813,1388170,PRESIDENT INTERNATIONAL INVESTMENT HOLDINGS LTD.
7059, A T E INTERNATIONAL LTD,7302,0.6204659,1277157,PRESS HOLDINGS INTERNATIONAL LTD
7060, CK INTERNATIONAL LTD,3747404,0.6134675,1277157,PRESS HOLDINGS INTERNATIONAL LTD
7061, CK INTERNATIONAL LTD,3747403,0.6134675,1277157,PRESS HOLDINGS INTERNATIONAL LTD
7062, STARS INTERNATIONAL LTD,2357183,0.60086286,1277157,PRESS HOLDINGS INTERNATIONAL LTD
7063, STARS INTERNATIONAL LTD,2357182,0.60086286,1277157,PRESS HOLDINGS INTERNATIONAL LTD
7064, MCS ENGINEERING,2041733,0.60524243,1400415,PRESTO ENGINEERING INC
7065, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6727924,355787,PRICE COMMUNICATIONS CORP
7066, DANIEL,1955894,0.63193583,1141481,PRICE DANIEL J
7067, TOVASE DEVELOPMENT CORP,5280920,0.6072699,1045334,PRICE DEVELOPMENT CO LP
7068, WESTLINE ENTERPRISES INC,3012067,0.65632194,929647,PRICE ENTERPRISES INC
7069,Stephen LO,2093295,0.7015448,1244462,PRICE STEPHEN L
7070, IAC INTERNATIONAL INC,232101,0.6374698,833081,PRIDE INTERNATIONAL INC
7071, ABAR PETROLEUM SERVICE SAL,4400912,0.69191355,833081,PRIDE PETROLEUM SERVICES INC
7072, GERTLER FAMILY FOUNDATION,3713019,0.63546383,1133997,PRIEM FAMILY FOUNDATION
7073, SENSETIME GROUP LIMITED,6824335,0.6362239,935450,PRIME GROUP LIMITED PARTNERSHIP
7074, ASCOTEC SCIENCE & TECHNOLOGY GMBH,1304215,0.6169035,1588566,PRIME SCIENCE & TECHNOLOGY INC.
7075, WHALE SHIPPING LTD,34679,0.607242,1572346,PRIME SHIPPING HOLDING LTD
7076," DES INTERNATIONAL CO., LTD.",6138077,0.61741495,1479597,"PRIME VIEW INTERNATIONAL CO., LTD."
7077," DES INTERNATIONAL CO., LTD.",6138072,0.61741495,1479597,"PRIME VIEW INTERNATIONAL CO., LTD."
7078," DES INTERNATIONAL CO., LTD.",6138056,0.61741495,1479597,"PRIME VIEW INTERNATIONAL CO., LTD."
7079," DES INTERNATIONAL CO., LTD.",6138031,0.61741495,1479597,"PRIME VIEW INTERNATIONAL CO., LTD."
7080, DREX TECHNOLOGIES SA,1798243,0.6687082,1019265,PRIMEX TECHNOLOGIES INC
7081, IRAN COMBINE MANUFACTURING CO.,5172995,0.6652579,1069992,PRINCE MANUFACTURING CO/IL
7082, IRAN TIRE MANUFACTURING COMPANY,1650512,0.63856107,1069992,PRINCE MANUFACTURING CO/IL
7083, IRAN COMBINE MANUFACTURING CO.,5172995,0.6570104,1069991,PRINCE MANUFACTURING CO/PA
7084, IRAN TIRE MANUFACTURING COMPANY,1650512,0.63064456,1069991,PRINCE MANUFACTURING CO/PA
7085, SMILE TECHNOLOGIES SA,4992724,0.6134813,1187546,PRINTABLE TECHNOLOGIES INC
7086, GERTLER FAMILY FOUNDATION,3713019,0.75566494,1366518,PRIOR FAMILY FOUNDATION
7087, BOM ASSET MANAGEMENT LTD,2399587,0.6596125,1477725,"PRISM ASSET MANAGEMENT, LLC"
7088, REEM PHARMACEUTICAL,3312046,0.69002265,1310649,PRISM PHARMACEUTICALS INC
7089, ALEL TECHNOLOGIES LLC,5837124,0.6095196,1277137,PRISM TECHNOLOGIES LLC
7090, GERTLER FAMILY FOUNDATION,3713019,0.7191263,1659271,PRITZKER FAMILY FOUNDATION
7091, INDUSTRIAL SOLUTIONS,1085087,0.60570085,1687489,"PRO MATERIAL SOLUTIONS, INC."
7092, REEM PHARMACEUTICAL,3312046,0.67722696,1133416,PRO PHARMACEUTICALS INC
7093, EMAXON FINANCE INTERNATIONAL INC.,133082,0.63007516,1201452,PRODUCTION FINANCE INTERNATIONAL LLC
7094, SYRIAN NATIONAL SECURITY BUREAU,1501391,0.60443044,1301568,PROFESSIONAL SECURITY BUREAU LLC
7095, SMILE TECHNOLOGIES SA,4992724,0.689445,1014653,PROFILE TECHNOLOGIES INC
7096, SMILE TECHNOLOGIES SA LLC,4992914,0.6515426,1014653,PROFILE TECHNOLOGIES INC
7097, PROGRES,3805867,0.60621834,1079297,"PROGREEN US, INC."
7098, PROGRES,3805867,0.6340425,1094093,PROGRESS ENERGY INC
7099, PROGRES,3805867,0.6011476,1172413,PROGRESS ENERGY LTD
7100, PROGRES,3805867,0.69582415,1476432,PROGRESSION INC.
7101, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6147089,806277,PROGRESSIVE TELECOMMUNICATIONS CORP
7102, GREEN WAVE TELECOMMUNICATION,3628201,0.6033832,806277,PROGRESSIVE TELECOMMUNICATIONS CORP
7103, PROGRES,3805867,0.61364794,1679654,"PROGRESSLY, INC."
7104, PROGRES,3805867,0.691611,1415972,PROGRESSUS INC
7105, NIA INTERNATIONAL,2436802,0.69128615,1423417,"PROINDIA INTERNATIONAL, INC."
7106, SES INTERNATIONAL CORP,226922,0.7143788,80693,PROLER INTERNATIONAL CORP
7107," DES INTERNATIONAL CO., LTD.",6138077,0.6008204,80693,PROLER INTERNATIONAL CORP
7108," DES INTERNATIONAL CO., LTD.",6138072,0.6008204,80693,PROLER INTERNATIONAL CORP
7109," DES INTERNATIONAL CO., LTD.",6138056,0.6008204,80693,PROLER INTERNATIONAL CORP
7110," DES INTERNATIONAL CO., LTD.",6138031,0.6008204,80693,PROLER INTERNATIONAL CORP
7111, SES INTERNATIONAL CORP,226922,0.67911947,1016965,PROLONG INTERNATIONAL CORP
7112, TRUST INSURANCE SERVICES SAL,5192567,0.6360162,1644955,"PROMISE INSURANCE SERVICES, INC."
7113, A T E INTERNATIONAL LTD,7302,0.63889843,1387370,PRONGHOM INTERNATIONAL LTD
7114, CK INTERNATIONAL LTD,3747404,0.6316922,1387370,PRONGHOM INTERNATIONAL LTD
7115, CK INTERNATIONAL LTD,3747403,0.6316922,1387370,PRONGHOM INTERNATIONAL LTD
7116, ALEL TECHNOLOGIES LLC,5837124,0.63892907,1663720,"PRONTO TECHNOLOGIES, LLC"
7117, ALEL TECHNOLOGIES LLC,5837124,0.610739,1576213,"PROSPORTS TECHNOLOGIES, LLC"
7118, TRUST INSURANCE SERVICES SAL,5192567,0.616405,1710804,"PROTECTIM INSURANCE SERVICES, LLC"
7119, DREX TECHNOLOGIES SA,1798243,0.6842082,1418566,PROTEX TECHNOLOGIES INC
7120, BOM ASSET MANAGEMENT LTD,2399587,0.63438344,1568552,PRUDENCE ASSET MANAGEMENT LTD
7121,Musa KALIM,1890716,0.62492687,1288706,PRUSAK ALAN R
7122, STARS GROUP HOLDING,2357181,0.6586093,1013834,PS GROUP HOLDINGS INC
7123, REEM PHARMACEUTICAL,3312046,0.6529059,1165258,PS PHARMACEUTICALS INC
7124, A T E INTERNATIONAL LTD,7302,0.6842465,1581306,"PS V INTERNATIONAL, LTD."
7125, CK INTERNATIONAL LTD,3747404,0.6765287,1581306,"PS V INTERNATIONAL, LTD."
7126, CK INTERNATIONAL LTD,3747403,0.6765287,1581306,"PS V INTERNATIONAL, LTD."
7127, STARS INTERNATIONAL LTD,2357183,0.63643056,1581306,"PS V INTERNATIONAL, LTD."
7128, STARS INTERNATIONAL LTD,2357182,0.63643056,1581306,"PS V INTERNATIONAL, LTD."
7129, IRAN ELECTRONIC DEVELOPMENT COMPANY,1679212,0.60636973,1441166,"PSC DEVELOPMENT COMPANY, LLC"
7130, OYSTER INVESTMENTS LLC,4992912,0.6093258,1574705,"PSR INVESTMENTS, LLC"
7131, BOM ASSET MANAGEMENT LTD,2399587,0.64860773,1654913,"PT ASSET MANAGEMENT, LLC"
7132, WEST SIBERIAN COMMERCIAL BANK PUBLIC JOINT STOCK COMPANY,4975203,0.6968718,1643007,PUBLIC JOINT STOCK CO COMMERCIAL BANK PRIVATBANK
7133, JOINT STOCK COMMERCIAL BANK RUBLEV,3464572,0.6088618,1643007,PUBLIC JOINT STOCK CO COMMERCIAL BANK PRIVATBANK
7134, JOINT STOCK COMMERCIAL BANK RUBLEV,2808945,0.6088618,1643007,PUBLIC JOINT STOCK CO COMMERCIAL BANK PRIVATBANK
7135, PUBLIC JOINT STOCK COMPANY INTEGRAL,2206286,0.63755375,1598754,PUBLIC JOINT STOCK CO PHARMSTANDARD
7136, PUBLIC JOINT STOCK COMPANY ALROSA,294819,0.62150687,1598754,PUBLIC JOINT STOCK CO PHARMSTANDARD
7137, PUBLIC JOINT STOCK COMPANY ROSTELECOM,692066,0.6118881,1171737,PUBLIC JOINT STOCK CO SOUTHERN TELECOMMUNICAT CO/ADR
7138, ALEL TECHNOLOGIES LLC,5837124,0.6382146,1675976,PULL TECHNOLOGIES INC.
7139, TOVASE DEVELOPMENT CORP,5280920,0.65593684,915203,PULTE DEVELOPMENT CORP
7140, REEM PHARMACEUTICAL,3312046,0.64322656,1364326,PURE PHARMACEUTICAL CORP
7141, REEM PHARMACEUTICAL,3312046,0.6216711,1364326,PURE PHARMACEUTICALS CORP
7142, ALEL TECHNOLOGIES LLC,5837124,0.6160899,1130755,PURE TECHNOLOGIES LTD
7143, STARS COMMUNICATIONS LTD,2357179,0.62964755,1542110,PURPLE COMMUNICATIONS LTD
7144, REY INVESTMENT COMPANY,2041729,0.6008049,1612864,"PVG INVESTMENT COMPANY, LLC"
7145, HI-LOW PROPERTIES LTD,3805956,0.6096614,1622929,"PW PROPERTIES, LLC"
7146, SES INTERNATIONAL CORP,226922,0.64641136,861631,PYROCAP INTERNATIONAL CORP
7147, SONEX INVESTMENTS LTD,4400919,0.663441,1243985,Q INVESTMENTS LTD.
7148, ALL ENERGY INVESTMENTS LTD,3562451,0.6296055,1243985,Q INVESTMENTS LTD.
7149, D.G.D. INVESTMENTS LTD.,3713003,0.6250433,1243985,Q INVESTMENTS LTD.
7150, ALEL TECHNOLOGIES LLC,5837124,0.60890794,1636130,Q TECHNOLOGIES INC
7151,Jing SONG,6675603,0.6936407,1566833,QIAN JINGSONG
7152, SES INTERNATIONAL CORP,226922,0.6973257,907143,QLD INTERNATIONAL CORP
7153, ALEL TECHNOLOGIES LLC,5837124,0.65512973,1300474,QOL TECHNOLOGIES L P
7154, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6285703,1110999,QS COMMUNICATIONS CORP
7155, DREX TECHNOLOGIES SA,1798243,0.6337187,1418588,QSPEX TECHNOLOGIES INC
7156, STREAM,1794065,0.63773286,1528813,"QSTREAM, INC."
7157, BOM ASSET MANAGEMENT LTD,2399587,0.66302294,1600581,QUANTRES ASSET MANAGEMENT LTD
7158, DOURAN SOFTWARE TECHNOLOGIES,2520364,0.68393457,1481847,"QUARESSO SOFTWARE TECHNOLOGIES, INC."
7159, TARADIS,1393397,0.6017159,1549631,"QUARTA-RAD, INC."
7160, ALEL TECHNOLOGIES LLC,5837124,0.6112866,1548088,QUICK TECHNOLOGIES LLC
7161, IRAN COMBINE MANUFACTURING CO.,5172995,0.6034286,1571022,QUICKIE MANUFACTURING CORP
7162, THEODOROS,3805907,0.6085852,1382535,QUINLAN THEODORE
7163, AQUA SHIPPING LTD,2751981,0.6262355,1599012,QUINTANA SHIPPING LTD.
7164, AQUA SHIPPING LTD,2751934,0.6262355,1599012,QUINTANA SHIPPING LTD.
7165,Guiqin SU,3760978,0.8074329,1096248,QUIQ INC
7166, A T E INTERNATIONAL LTD,7302,0.61844623,1133750,QVP INTERNATIONAL LTD
7167, CK INTERNATIONAL LTD,3747404,0.6114706,1133750,QVP INTERNATIONAL LTD
7168, CK INTERNATIONAL LTD,3747403,0.6114706,1133750,QVP INTERNATIONAL LTD
7169, EP-IEC,1845211,0.6442641,81593,R APPLE PIE CO
7170, LINBURG INDUSTRIES LTD.,5288949,0.61753726,740664,R F INDUSTRIES LTD
7171, LINBURG INDUSTRIES LTD.,5288943,0.61753726,740664,R F INDUSTRIES LTD
7172, CLIO MANAGEMENT CORP.,5147836,0.614382,934011,R F MANAGEMENT CORP
7173, NAMGANG CONSTRUCTION,3246166,0.6616266,1145747,R LANG CONSTRUCTION INC
7174, ALEL TECHNOLOGIES LLC,5837124,0.61071277,1077890,R TEC TECHNOLOGIES INC
7175, IRAN COMBINE MANUFACTURING CO.,5172995,0.6718211,1426544,R. D. MANUFACTURING CORP
7176, IRAN TRACTOR MANUFACTURING COMPANY,1302646,0.64698714,1426544,R. D. MANUFACTURING CORP
7177, IRAN TIRE MANUFACTURING COMPANY,1650512,0.6448609,1426544,R. D. MANUFACTURING CORP
7178, UNITED INSTRUMENT MANUFACTURING CORPORATION,2436345,0.6247421,1426544,R. D. MANUFACTURING CORP
7179, MORGAN ADDITIVES MANUFACTURING CO,2751909,0.62137353,1426544,R. D. MANUFACTURING CORP
7180, MORGAN ADDITIVES MANUFACTURING CO,2751908,0.62137353,1426544,R. D. MANUFACTURING CORP
7181, SES INTERNATIONAL CORP,226922,0.68654346,1637047,R. SCOTT INTERNATIONAL CORP.
7182, ALEL TECHNOLOGIES LLC,5837124,0.6172145,1509086,"R.A.M.M. TECHNOLOGIES, LLC"
7183, IRAN COMBINE MANUFACTURING CO.,5172995,0.6718211,1426544,R.D. MANUFACTURING CORP
7184, IRAN TRACTOR MANUFACTURING COMPANY,1302646,0.64698714,1426544,R.D. MANUFACTURING CORP
7185, IRAN TIRE MANUFACTURING COMPANY,1650512,0.6448609,1426544,R.D. MANUFACTURING CORP
7186, UNITED INSTRUMENT MANUFACTURING CORPORATION,2436345,0.6247421,1426544,R.D. MANUFACTURING CORP
7187, MORGAN ADDITIVES MANUFACTURING CO,2751909,0.62137353,1426544,R.D. MANUFACTURING CORP
7188, MORGAN ADDITIVES MANUFACTURING CO,2751908,0.62137353,1426544,R.D. MANUFACTURING CORP
7189, SMILE TECHNOLOGIES SA,4992724,0.682129,1330060,R.E.TECHNOLOGIES INC
7190, ALEL TECHNOLOGIES LLC,5837124,0.65026844,1330060,R.E.TECHNOLOGIES INC
7191, SMILE TECHNOLOGIES SA LLC,4992914,0.64462876,1330060,R.E.TECHNOLOGIES INC
7192, DOURAN SOFTWARE TECHNOLOGIES,2520364,0.6310855,1330060,R.E.TECHNOLOGIES INC
7193, STARS GROUP HOLDING,2357181,0.60559213,1376678,RA GROUP HOLDINGS INC
7194, REEM PHARMACEUTICAL,3312046,0.67603916,1481512,"RA PHARMACEUTICALS, INC."
7195, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.610799,1269610,RACAL TELECOMMUNICATIONS INC
7196, UNITED WORLD INTERNATIONAL,6928512,0.6158599,1415736,"RACE WORLD INTERNATIONAL, INC."
7197, STARS COMMUNICATIONS LTD,2357179,0.6183025,1196571,RAD DATA COMMUNICATIONS LTD
7198, ELECTRONICS INSTITUTE,553016,0.6539072,1333871,RAD ELECTRONICS INC
7199, IRAN ELECTRONICS INDUSTRIES,599153,0.61318856,1333871,RAD ELECTRONICS INC
7200, IRAN ELECTRONICS INDUSTRIES,599153,0.62207174,761238,RADA ELECTRONIC INDUSTRIES LTD
7201, CLIO MANAGEMENT CORP.,5147836,0.6094142,1105997,RADE MANAGEMENT CORP
7202, ALEL TECHNOLOGIES LLC,5837124,0.6440291,1175921,RADIO TECHNOLOGIES LLC
7203, GERTLER FAMILY FOUNDATION,3713019,0.62191457,1496916,RADOFF FAMILY FOUNDATION
7204,Ebrahim RAISI,43457,0.7137947,1560849,RAHIM RAMI
7205, NIA INTERNATIONAL,2436802,0.6666336,1540082,"RAIN INTERNATIONAL, LLC"
7206, KASB INTERNATIONAL LLC,2112742,0.6108222,1540082,"RAIN INTERNATIONAL, LLC"
7207, A T E INTERNATIONAL LTD,7302,0.60868204,1540082,"RAIN INTERNATIONAL, LLC"
7208, NIMR INTERNATIONAL L.L.C.,6603412,0.602082,1540082,"RAIN INTERNATIONAL, LLC"
7209, NIMR INTERNATIONAL L.L.C.,6603410,0.602082,1540082,"RAIN INTERNATIONAL, LLC"
7210, NIMR INTERNATIONAL L.L.C.,6603407,0.602082,1540082,"RAIN INTERNATIONAL, LLC"
7211, CK INTERNATIONAL LTD,3747404,0.60181665,1540082,"RAIN INTERNATIONAL, LLC"
7212, CK INTERNATIONAL LTD,3747403,0.60181665,1540082,"RAIN INTERNATIONAL, LLC"
7213, SES INTERNATIONAL CORP,226922,0.61353886,1522538,"RAINBOW INTERNATIONAL, CORP."
7214, DAY INVESTMENT,4566417,0.6562176,1673495,RAINY DAY INVESTMENTS LTD.
7215, BOM ASSET MANAGEMENT LTD,2399587,0.68109024,1638563,RAKR ASSET MANAGEMENT LTD
7216, CHAM HOLDING,1501405,0.63418955,1228587,RAM HOLDINGS II LTD
7217, CHAM HOLDING,1501405,0.6941646,1352713,RAM HOLDINGS LTD.
7218, CHAM HOLDING,1501405,0.7245207,1408307,"RAM HOLDINGS, INC."
7219,Wenceslao ALVAREZ ALVAREZ,958520,0.6070981,1163291,RAMIREZ ALVARO
7220,Mario RAMIREZ TREVINO,1002723,0.7109218,1065826,RAMIREZ TRUST
7221,Angelo Ramirez TRINIDAD,282487,0.6769981,1065826,RAMIREZ TRUST
7222, PARDIS INVESTMENT COMPANY,2041726,0.6094091,1633693,"RAMPART INVESTMENT MANAGEMENT COMPANY, LLC"
7223, REY INVESTMENT COMPANY,2041729,0.60296226,1633693,"RAMPART INVESTMENT MANAGEMENT COMPANY, LLC"
7224, SES INTERNATIONAL CORP,226922,0.64094687,849502,RAMTRON INTERNATIONAL CORP
7225, SES INTERNATIONAL CORP,226922,0.64094687,1338323,RAMTRON INTERNATIONAL CORP
7226, ANDARIEL,3719786,0.83946407,1503101,RAND ARIE
7227, AFRICAN TRANS INTERNATIONAL HOLDINGS BV,4111396,0.6071761,881460,RANES INTERNATIONAL HOLDINGS INC
7228, GENERAL PETROLEUM CORPORATION,1496408,0.6183391,1080073,RANGE PETROLEUM CORP
7229, PAIN VICTOIRE,5434038,0.75282663,1247947,RANKIN VICTOIRE G
7230, FINANCIAL CORPORATION FINCORP CA,4211084,0.6547076,1620522,RANSON FINANCIAL CORP
7231, IAC INTERNATIONAL INC,232101,0.6130626,1608533,"RAPID INTERNATIONAL, INC."
7232, IAC INTERNATIONAL INC,232101,0.60501426,1107802,RASCALS INTERNATIONAL INC
7233, REDIN EXCHANGE,5207836,0.60098064,1104880,RATEXCHANGE INC
7234, DANIEL,1955894,0.6052825,1398628,RATTO DANIEL
7235, DIGITAL MEDIA LAB,1793804,0.7525104,1433418,RAVE DIGITAL MEDIA LLC
7236," NAZ TECHNOLOGY CO., LTD.",6138083,0.61756146,1608902,RAWOZ TECHNOLOGY CO LTD.
7237," NAZ TECHNOLOGY CO., LTD.",6138034,0.61756146,1608902,RAWOZ TECHNOLOGY CO LTD.
7238, STREAM,1794065,0.618542,1489744,RAYSTREAM INC.
7239, SUNWAY TECH CO LTD,3503842,0.60520977,797917,RAYTECH CORP
7240, IAC INTERNATIONAL INC,232101,0.66970056,1446014,RBA INTERNATIONAL INC
7241, NIA INTERNATIONAL,2436802,0.66942847,1446014,RBA INTERNATIONAL INC
7242, INFORMATION SYSTEMS IRAN,1322711,0.7196646,1321184,RBC INFORMATION SYSTEMS
7243, UR-BXI,1845248,0.64361,1171675,RBX INDUSTRIES INC
7244, CLIO MANAGEMENT CORP.,5147836,0.6112628,1049317,RC MANAGEMENT CORP
7245, ARC RESOURCES CORPORATION LTD,6823341,0.60597485,1667602,RC RESOURCES INC
7246, DMI TRADING INC,4211082,0.6087062,1170476,RCA TRADING INC
7247, ATLANTIC,1979857,0.66250604,1296925,"RCC ATLANTIC, INC."
7248, GREEN CAR RENT LIMITED PARTNERSHIP,376041,0.63223165,917382,RCI LIMITED PARTNERSHIP
7249, IAC INTERNATIONAL INC,232101,0.7278793,1107343,RDC INTERNATIONAL INC
7250, STARS GROUP HOLDING,2357181,0.6456087,1016343,RDS GROUP HOLDINGS INC
7251, ROSE GROUP LIMITED,4272923,0.6079144,1614943,REA GROUP LIMITED/ADR
7252, ROSE GROUP LIMITED,2165221,0.6079144,1614943,REA GROUP LIMITED/ADR
7253, IAC INTERNATIONAL INC,232101,0.61938745,716634,READING INTERNATIONAL INC
7254, DIGITAL MEDIA LAB,1793804,0.7937402,1333340,REAL DIGITAL MEDIA LLC
7255, DIGITAL MEDIA LAB,1793804,0.7937402,1363666,REAL DIGITAL MEDIA LLC
7256, AL-AMER DEVELOPMENT AND REAL ESTATE INVESTMENT,6217757,0.6785767,1465644,"REAL ESTATE DEVELOPMENT INVESTMENT FUND, LP"
7257, AL-AMER DEVELOPMENT AND REAL ESTATE INVESTMENT,6217757,0.6326146,1379704,REAL ESTATE DEVELOPMENT INVESTORS LLC
7258, TAMIL FOUNDATION,1019066,0.6207449,1118244,REAL FOUNDATION INC
7259, SES INTERNATIONAL CORP,226922,0.6779278,1603494,"REALCO INTERNATIONAL, INC"
7260, INTERNATIONAL COBALT CO INC,49729,0.672884,1603494,"REALCO INTERNATIONAL, INC"
7261, IAC INTERNATIONAL INC,232101,0.6410815,1603494,"REALCO INTERNATIONAL, INC"
7262," DES INTERNATIONAL CO., LTD.",6138077,0.63409364,1603494,"REALCO INTERNATIONAL, INC"
7263," DES INTERNATIONAL CO., LTD.",6138072,0.63409364,1603494,"REALCO INTERNATIONAL, INC"
7264," DES INTERNATIONAL CO., LTD.",6138056,0.63409364,1603494,"REALCO INTERNATIONAL, INC"
7265," DES INTERNATIONAL CO., LTD.",6138031,0.63409364,1603494,"REALCO INTERNATIONAL, INC"
7266, ALEL TECHNOLOGIES LLC,5837124,0.6129575,1559224,"REALEC TECHNOLOGIES, INC."
7267, SES INTERNATIONAL CORP,226922,0.62956846,1487587,REALM ENERGY INTERNATIONAL CORP
7268, REEM PHARMACEUTICAL,3312046,0.6122664,1358762,REATA PHARMACEUTICALS INC
7269, A T E INTERNATIONAL LTD,7302,0.6715787,1370735,REBUS INTERNATIONAL LTD
7270, CK INTERNATIONAL LTD,3747404,0.6640038,1370735,REBUS INTERNATIONAL LTD
7271, CK INTERNATIONAL LTD,3747403,0.6640038,1370735,REBUS INTERNATIONAL LTD
7272, STARS INTERNATIONAL LTD,2357183,0.65036076,1370735,REBUS INTERNATIONAL LTD
7273, STARS INTERNATIONAL LTD,2357182,0.65036076,1370735,REBUS INTERNATIONAL LTD
7274, SES INTERNATIONAL CORP,226922,0.68202937,1178312,RECONDA INTERNATIONAL CORP
7275, GREEN CAR RENT LIMITED PARTNERSHIP,376041,0.6572507,1366138,RED CAT LIMITED PARTNERSHIP
7276, RUSSIAN DIRECT INVESTMENT FUND,5202498,0.6277199,1553930,"RED RIVER DIRECT INVESTMENT FUND II, L.P."
7277, RUSSIAN DIRECT INVESTMENT FUND,5202498,0.6180862,1654355,"RED RIVER DIRECT INVESTMENT FUND III, L.P."
7278, RUSSIAN DIRECT INVESTMENT FUND,5202498,0.6231377,1474784,"RED RIVER DIRECT INVESTMENT FUND, L.P."
7279, EDBI STOCK BROKERAGE,967011,0.6225228,1677237,"RED ROCK BROKERAGE, LLC"
7280,Song KIM,3747363,0.6066311,1485430,REDDING KIM G.
7281, ALEL TECHNOLOGIES LLC,5837124,0.64186364,1024711,REDI GLOBAL TECHNOLOGIES LLC
7282, IAC INTERNATIONAL INC,232101,0.61885023,1598758,"REDLINE INTERNATIONAL, INC."
7283, A T E INTERNATIONAL LTD,7302,0.7201101,1687881,REDON INTERNATIONAL LTD.
7284, CK INTERNATIONAL LTD,3747404,0.71198785,1687881,REDON INTERNATIONAL LTD.
7285, CK INTERNATIONAL LTD,3747403,0.71198785,1687881,REDON INTERNATIONAL LTD.
7286, STARS INTERNATIONAL LTD,2357183,0.6697881,1687881,REDON INTERNATIONAL LTD.
7287, STARS INTERNATIONAL LTD,2357182,0.6697881,1687881,REDON INTERNATIONAL LTD.
7288, TRADE POINT INTERNATIONAL SARL,2927187,0.61826855,1507766,"REDPOINT INTERNATIONAL, INC."
7289, IAC INTERNATIONAL INC,232101,0.6154158,1507766,"REDPOINT INTERNATIONAL, INC."
7290, TRADE POINT INTERNATIONAL SARL,2927187,0.61826855,1452828,"REDPOINT INTERNATIONAL, INC"
7291, IAC INTERNATIONAL INC,232101,0.6154158,1452828,"REDPOINT INTERNATIONAL, INC"
